44,2,1569.02,226.95,132.61,318.95,0.94,-1,-1,-1
44,1,774.28,311.70,375.24,955.84,0.81,-1,-1,-1
44,3,640.04,878.76,529.67,725.90,0.61,-1,-1,-1
45,2,1572.06,227.76,132.29,318.08,0.94,-1,-1,-1
45,1,736.39,329.51,388.10,991.38,0.85,-1,-1,-1
45,3,655.48,880.43,524.96,725.54,0.46,-1,-1,-1
46,2,1573.22,228.82,132.23,317.17,0.95,-1,-1,-1
46,1,704.50,335.47,396.88,1020.30,0.86,-1,-1,-1
46,3,677.25,882.01,499.45,692.62,0.48,-1,-1,-1
47,2,1573.63,228.86,132.32,317.36,0.94,-1,-1,-1
47,1,666.35,344.38,403.76,1042.55,0.86,-1,-1,-1
47,3,688.87,882.17,481.74,669.10,0.57,-1,-1,-1
48,2,1574.66,229.29,132.41,318.31,0.94,-1,-1,-1
48,1,636.32,353.58,408.23,1056.94,0.86,-1,-1,-1
48,3,683.38,881.77,490.68,687.72,0.58,-1,-1,-1
49,2,1571.88,229.21,135.23,326.23,0.93,-1,-1,-1
49,1,604.19,376.16,410.86,1067.13,0.85,-1,-1,-1
49,3,662.60,879.84,533.09,760.24,0.48,-1,-1,-1
50,2,1567.08,232.25,136.75,330.51,0.93,-1,-1,-1
50,1,562.40,397.19,407.76,1061.50,0.85,-1,-1,-1
50,3,663.49,880.84,534.98,773.50,0.38,-1,-1,-1
51,2,1563.57,234.49,137.18,332.10,0.89,-1,-1,-1
51,1,518.92,406.41,413.95,1081.05,0.79,-1,-1,-1
51,3,659.34,883.44,547.91,807.18,0.40,-1,-1,-1
52,2,1559.19,234.66,138.14,335.31,0.80,-1,-1,-1
52,1,468.01,410.13,420.83,1102.49,0.81,-1,-1,-1
52,3,654.98,883.59,542.68,815.41,0.49,-1,-1,-1
53,2,1554.80,232.36,138.74,337.02,0.89,-1,-1,-1
53,1,430.12,424.83,413.24,1078.36,0.84,-1,-1,-1
53,3,654.73,883.21,543.49,832.24,0.41,-1,-1,-1
54,2,1549.98,232.67,138.28,336.61,0.85,-1,-1,-1
54,1,378.47,443.53,415.95,1083.19,0.83,-1,-1,-1
54,3,670.49,883.49,511.08,792.47,0.49,-1,-1,-1
55,2,1547.62,232.44,139.26,340.94,0.58,-1,-1,-1
55,1,328.67,463.33,420.61,1093.69,0.79,-1,-1,-1
55,3,676.84,882.70,496.00,778.28,0.51,-1,-1,-1
56,2,1548.15,235.20,140.46,347.61,0.20,-1,-1,-1
56,1,251.21,496.12,443.71,1158.14,0.82,-1,-1,-1
56,3,686.10,884.18,487.20,772.59,0.31,-1,-1,-1
57,2,1550.81,240.86,139.65,348.10,0.59,-1,-1,-1
57,1,188.42,530.16,454.23,1188.98,0.83,-1,-1,-1
57,3,704.42,882.51,446.99,706.39,0.42,-1,-1,-1
58,2,1553.20,241.02,140.27,351.07,0.86,-1,-1,-1
58,1,107.88,553.34,467.51,1222.46,0.74,-1,-1,-1
58,3,699.43,882.77,460.87,732.82,0.29,-1,-1,-1
59,2,1555.69,243.91,139.19,349.26,0.85,-1,-1,-1
59,1,44.70,560.57,477.30,1242.29,0.50,-1,-1,-1
59,3,688.38,882.86,487.87,785.54,0.26,-1,-1,-1
60,2,1557.57,248.53,137.00,343.14,0.67,-1,-1,-1
60,3,686.78,883.77,493.72,803.59,0.21,-1,-1,-1
61,2,1558.24,252.80,134.51,334.81,0.57,-1,-1,-1
61,3,697.09,884.56,472.26,771.35,0.22,-1,-1,-1
62,2,1555.01,257.26,135.16,334.35,0.54,-1,-1,-1
62,3,699.54,884.42,469.54,770.17,0.26,-1,-1,-1
63,2,1552.74,259.07,135.81,333.28,0.17,-1,-1,-1
63,3,695.90,883.92,470.43,774.47,0.30,-1,-1,-1
64,2,1550.93,253.06,139.81,340.60,0.70,-1,-1,-1
64,3,699.19,883.72,459.58,756.39,0.32,-1,-1,-1
65,2,1552.03,246.77,143.11,346.88,0.30,-1,-1,-1
65,3,699.09,883.64,449.07,736.67,0.38,-1,-1,-1
66,2,1555.96,241.46,144.47,352.12,0.66,-1,-1,-1
66,3,697.81,882.71,445.80,730.11,0.36,-1,-1,-1
67,3,702.30,881.91,433.78,707.45,0.46,-1,-1,-1
68,3,705.68,882.53,424.11,688.10,0.44,-1,-1,-1
69,3,707.13,882.76,417.46,672.95,0.49,-1,-1,-1
70,3,701.18,883.76,401.62,639.38,0.49,-1,-1,-1
71,3,699.48,883.20,422.57,671.67,0.45,-1,-1,-1
72,3,694.67,883.01,435.71,694.60,0.48,-1,-1,-1
72,2,1525.29,229.94,163.17,400.73,0.90,-1,-1,-1
73,3,691.40,882.93,424.17,674.27,0.50,-1,-1,-1
73,2,1518.69,231.23,162.30,401.33,0.55,-1,-1,-1
74,3,693.40,884.71,414.11,655.58,0.45,-1,-1,-1
74,2,1511.29,227.10,163.18,406.75,0.86,-1,-1,-1
75,3,691.82,884.92,416.99,660.16,0.49,-1,-1,-1
75,2,1502.29,226.53,169.01,427.19,0.83,-1,-1,-1
76,3,691.94,883.19,418.31,656.58,0.51,-1,-1,-1
76,2,1498.91,231.19,171.25,437.81,0.94,-1,-1,-1
77,3,688.93,882.99,423.48,659.45,0.49,-1,-1,-1
77,2,1499.73,240.54,171.52,439.52,0.59,-1,-1,-1
78,3,687.85,882.46,426.32,658.41,0.50,-1,-1,-1
78,2,1498.91,245.09,170.63,439.52,0.89,-1,-1,-1
79,3,688.17,883.61,423.12,648.74,0.47,-1,-1,-1
79,2,1489.61,247.59,169.10,438.11,0.83,-1,-1,-1
80,3,692.25,883.60,434.12,662.79,0.45,-1,-1,-1
80,2,1474.26,251.93,171.09,442.79,0.70,-1,-1,-1
81,3,687.28,884.93,424.50,641.83,0.45,-1,-1,-1
81,2,1463.12,256.19,172.09,448.39,0.87,-1,-1,-1
82,3,688.85,885.44,440.05,662.80,0.43,-1,-1,-1
82,2,1455.79,258.10,171.88,451.38,0.89,-1,-1,-1
83,3,686.24,884.73,452.09,679.34,0.41,-1,-1,-1
83,2,1451.76,257.44,172.82,454.56,0.93,-1,-1,-1
83,4,1489.11,148.50,89.52,76.61,0.65,-1,-1,-1
84,3,685.69,885.34,454.89,682.14,0.44,-1,-1,-1
84,2,1440.44,258.23,180.74,469.07,0.90,-1,-1,-1
84,4,1489.95,148.63,89.51,76.61,0.64,-1,-1,-1
85,3,677.71,885.57,443.94,661.88,0.45,-1,-1,-1
85,2,1440.52,260.89,178.77,458.52,0.76,-1,-1,-1
85,4,1489.48,148.94,88.91,76.09,0.67,-1,-1,-1
86,3,671.50,885.65,439.70,650.47,0.46,-1,-1,-1
86,2,1431.27,266.43,179.31,455.31,0.91,-1,-1,-1
86,4,1488.86,149.22,89.60,76.62,0.62,-1,-1,-1
87,3,670.20,885.22,439.81,645.83,0.48,-1,-1,-1
87,2,1415.67,270.79,182.73,464.10,0.84,-1,-1,-1
87,4,1489.37,149.18,88.43,75.46,0.63,-1,-1,-1
88,3,670.18,884.16,439.93,641.50,0.51,-1,-1,-1
88,4,1489.09,148.80,88.95,75.78,0.56,-1,-1,-1
89,3,681.11,884.66,453.27,659.74,0.46,-1,-1,-1
89,4,1489.17,148.60,88.77,75.61,0.54,-1,-1,-1
89,2,1391.65,277.34,180.68,465.15,0.92,-1,-1,-1
90,3,686.25,885.28,425.95,614.72,0.50,-1,-1,-1
90,4,1489.08,148.53,88.97,75.79,0.57,-1,-1,-1
91,3,656.16,891.95,445.40,642.99,0.11,-1,-1,-1
91,4,1489.52,148.39,88.09,74.94,0.59,-1,-1,-1
92,4,1489.42,148.45,88.31,75.09,0.56,-1,-1,-1
92,2,1368.31,283.23,179.91,459.90,0.51,-1,-1,-1
93,4,1489.38,148.36,88.40,74.93,0.46,-1,-1,-1
93,2,1370.02,284.93,182.01,457.28,0.79,-1,-1,-1
94,4,1489.60,148.50,87.96,74.25,0.53,-1,-1,-1
94,2,1373.45,288.86,188.33,463.35,0.17,-1,-1,-1
95,4,1489.57,148.67,88.01,74.01,0.51,-1,-1,-1
95,2,1381.28,296.22,190.33,458.72,0.32,-1,-1,-1
96,4,1487.74,147.77,91.70,77.25,0.55,-1,-1,-1
96,2,1386.34,306.38,192.30,448.12,0.14,-1,-1,-1
97,4,1487.22,147.44,92.72,78.23,0.57,-1,-1,-1
97,2,1398.60,298.88,198.34,456.66,0.66,-1,-1,-1
98,4,1487.67,147.70,91.84,77.43,0.58,-1,-1,-1
99,4,1488.00,147.92,91.18,76.78,0.59,-1,-1,-1
100,4,1489.00,147.79,90.96,76.75,0.60,-1,-1,-1
101,4,1488.56,147.57,90.75,76.46,0.60,-1,-1,-1
102,4,1489.13,147.94,90.96,76.57,0.58,-1,-1,-1
103,4,1489.24,147.69,91.25,76.78,0.54,-1,-1,-1
104,4,1489.69,147.98,90.53,76.02,0.50,-1,-1,-1
105,4,1489.67,148.04,90.64,76.01,0.49,-1,-1,-1
106,4,1489.74,148.29,90.51,75.78,0.44,-1,-1,-1
106,2,1380.70,247.19,222.89,509.74,0.73,-1,-1,-1
107,4,1489.91,148.27,90.18,75.59,0.40,-1,-1,-1
107,2,1373.63,241.63,225.37,517.28,0.46,-1,-1,-1
107,3,747.22,934.37,418.02,588.63,0.50,-1,-1,-1
108,4,1489.96,148.20,90.06,75.57,0.38,-1,-1,-1
108,3,745.76,934.44,423.63,587.27,0.49,-1,-1,-1
109,4,1489.88,148.18,90.21,75.57,0.41,-1,-1,-1
109,3,741.43,934.98,432.42,592.69,0.50,-1,-1,-1
110,4,1489.57,148.06,90.82,76.02,0.41,-1,-1,-1
110,3,736.37,936.46,436.92,593.42,0.49,-1,-1,-1
111,4,1489.55,148.24,90.86,75.96,0.38,-1,-1,-1
111,3,732.16,937.38,442.03,595.12,0.49,-1,-1,-1
112,4,1489.43,148.14,91.10,76.11,0.42,-1,-1,-1
112,3,735.19,936.30,439.92,588.17,0.50,-1,-1,-1
112,2,1305.68,244.93,260.14,608.84,0.93,-1,-1,-1
113,4,1488.86,147.82,92.22,76.89,0.47,-1,-1,-1
113,3,734.64,936.72,438.72,582.90,0.50,-1,-1,-1
113,2,1292.60,250.18,262.36,625.81,0.94,-1,-1,-1
114,4,1488.07,147.70,92.03,76.74,0.51,-1,-1,-1
114,3,740.75,935.46,429.10,564.32,0.51,-1,-1,-1
114,2,1276.06,250.12,264.50,644.97,0.86,-1,-1,-1
115,4,1488.73,147.82,91.81,76.29,0.14,-1,-1,-1
115,3,733.72,936.75,450.34,592.09,0.48,-1,-1,-1
115,2,1263.33,255.70,261.39,646.58,0.91,-1,-1,-1
116,4,1488.62,148.82,90.65,75.17,0.41,-1,-1,-1
116,3,731.28,937.20,455.10,597.67,0.50,-1,-1,-1
116,2,1250.39,261.81,262.56,652.52,0.94,-1,-1,-1
117,4,1488.42,148.86,90.55,74.97,0.43,-1,-1,-1
117,3,729.78,937.33,458.77,602.51,0.49,-1,-1,-1
117,2,1243.46,270.37,271.72,675.83,0.95,-1,-1,-1
118,4,1488.16,148.70,90.88,75.18,0.44,-1,-1,-1
118,3,735.76,937.79,449.61,588.77,0.52,-1,-1,-1
118,2,1233.48,281.19,282.43,697.33,0.95,-1,-1,-1
119,4,1488.19,148.70,90.76,74.98,0.38,-1,-1,-1
119,3,738.25,937.47,449.15,586.63,0.52,-1,-1,-1
119,2,1220.67,286.44,287.58,706.51,0.95,-1,-1,-1
120,4,1487.58,148.58,91.96,75.81,0.45,-1,-1,-1
120,3,733.13,937.77,460.97,603.32,0.50,-1,-1,-1
120,2,1199.04,292.32,286.29,706.66,0.93,-1,-1,-1
121,4,1487.30,148.43,92.52,76.12,0.34,-1,-1,-1
121,3,731.15,937.87,461.01,604.23,0.48,-1,-1,-1
121,2,1181.00,300.20,282.77,702.37,0.79,-1,-1,-1
122,4,1486.57,148.37,93.99,77.35,0.29,-1,-1,-1
122,3,735.61,938.76,449.58,587.64,0.51,-1,-1,-1
122,2,1156.63,315.89,286.07,715.78,0.86,-1,-1,-1
123,4,1486.27,148.18,94.59,77.86,0.26,-1,-1,-1
123,3,740.31,938.63,438.20,570.00,0.52,-1,-1,-1
123,2,1135.87,322.40,290.73,736.18,0.71,-1,-1,-1
124,4,1486.43,147.94,94.27,77.56,0.36,-1,-1,-1
124,3,727.26,938.10,462.60,604.69,0.47,-1,-1,-1
124,2,1116.58,327.59,288.78,739.62,0.82,-1,-1,-1
125,4,1486.28,148.13,94.58,77.82,0.27,-1,-1,-1
125,3,722.08,937.47,472.33,620.24,0.47,-1,-1,-1
125,2,1101.08,330.73,289.08,742.75,0.92,-1,-1,-1
126,4,1486.32,148.26,94.51,77.75,0.33,-1,-1,-1
126,3,724.11,937.20,470.62,619.20,0.51,-1,-1,-1
126,2,1092.87,336.59,290.63,742.30,0.93,-1,-1,-1
127,4,1486.14,148.36,94.88,78.10,0.26,-1,-1,-1
127,3,731.72,936.64,470.48,617.32,0.52,-1,-1,-1
127,2,1074.32,344.62,299.15,757.47,0.95,-1,-1,-1
128,4,1486.17,148.34,94.82,78.07,0.31,-1,-1,-1
128,3,744.13,935.53,452.23,588.07,0.57,-1,-1,-1
128,2,1040.53,349.50,305.28,759.71,0.90,-1,-1,-1
129,4,1486.17,148.39,94.83,78.10,0.29,-1,-1,-1
129,3,741.48,933.74,450.85,584.44,0.54,-1,-1,-1
129,2,1004.37,346.33,316.88,796.83,0.91,-1,-1,-1
130,4,1486.21,148.58,94.76,78.05,0.27,-1,-1,-1
130,3,738.60,931.29,451.40,584.95,0.55,-1,-1,-1
130,2,974.79,342.42,317.26,803.75,0.90,-1,-1,-1
131,4,1486.34,148.65,94.49,77.81,0.27,-1,-1,-1
131,3,751.76,930.83,419.50,536.40,0.58,-1,-1,-1
131,2,933.19,340.68,324.30,830.54,0.91,-1,-1,-1
132,4,1486.51,148.56,94.16,77.49,0.29,-1,-1,-1
132,3,751.19,932.08,424.93,539.60,0.54,-1,-1,-1
132,2,904.52,344.05,321.23,832.03,0.91,-1,-1,-1
133,4,1486.56,148.42,94.07,77.37,0.33,-1,-1,-1
133,3,742.67,932.52,448.86,570.67,0.61,-1,-1,-1
133,2,854.04,355.12,331.66,874.90,0.78,-1,-1,-1
134,4,1486.68,148.36,93.83,77.09,0.35,-1,-1,-1
134,3,731.05,933.57,467.56,597.97,0.61,-1,-1,-1
134,2,813.48,359.26,329.98,883.16,0.82,-1,-1,-1
135,4,1486.86,148.06,93.47,76.94,0.35,-1,-1,-1
135,3,703.46,931.78,519.19,677.25,0.48,-1,-1,-1
135,2,762.91,362.27,339.13,909.62,0.88,-1,-1,-1
136,4,1487.06,148.00,93.07,76.71,0.35,-1,-1,-1
136,3,685.01,929.84,564.87,753.28,0.38,-1,-1,-1
136,2,727.39,366.14,343.99,911.39,0.87,-1,-1,-1
137,4,1487.16,147.98,92.86,76.63,0.35,-1,-1,-1
137,3,708.16,930.32,515.42,689.71,0.55,-1,-1,-1
137,2,680.79,379.11,358.00,933.59,0.83,-1,-1,-1
138,4,1486.99,147.98,93.21,76.82,0.32,-1,-1,-1
138,3,718.32,929.21,498.12,669.15,0.51,-1,-1,-1
138,2,630.26,390.28,372.99,968.06,0.85,-1,-1,-1
139,4,1487.10,147.81,92.98,76.73,0.36,-1,-1,-1
139,3,720.66,929.26,483.83,651.97,0.57,-1,-1,-1
139,2,594.63,404.65,377.05,980.33,0.49,-1,-1,-1
140,4,1486.85,147.80,93.49,77.09,0.36,-1,-1,-1
140,3,725.09,930.63,464.20,624.26,0.56,-1,-1,-1
140,2,559.39,422.52,375.46,982.55,0.85,-1,-1,-1
141,4,1486.96,148.25,93.27,76.78,0.32,-1,-1,-1
141,3,732.35,932.07,445.61,595.49,0.56,-1,-1,-1
141,2,536.34,435.60,370.42,978.20,0.86,-1,-1,-1
142,4,1486.85,148.42,93.49,76.88,0.29,-1,-1,-1
142,3,740.95,932.61,431.53,573.83,0.55,-1,-1,-1
142,2,505.97,447.63,363.13,971.33,0.72,-1,-1,-1
143,4,1486.87,148.65,93.46,76.75,0.32,-1,-1,-1
143,3,742.39,932.80,428.01,566.94,0.57,-1,-1,-1
143,2,475.97,465.65,361.54,980.16,0.79,-1,-1,-1
144,4,1486.76,148.23,93.68,76.87,0.40,-1,-1,-1
144,3,748.54,932.41,412.80,541.41,0.58,-1,-1,-1
144,2,434.00,488.75,350.72,956.05,0.86,-1,-1,-1
145,4,1486.55,148.35,94.10,77.20,0.35,-1,-1,-1
145,3,747.00,932.26,415.77,541.39,0.57,-1,-1,-1
145,2,391.86,507.95,347.72,946.22,0.85,-1,-1,-1
146,4,1486.64,148.62,93.92,76.99,0.36,-1,-1,-1
146,3,739.44,932.21,433.61,564.30,0.55,-1,-1,-1
146,2,328.69,530.83,358.86,965.50,0.84,-1,-1,-1
147,4,1486.51,148.44,94.18,77.19,0.37,-1,-1,-1
147,3,723.86,933.08,467.55,613.70,0.55,-1,-1,-1
147,2,272.25,547.66,376.61,1005.47,0.84,-1,-1,-1
148,4,1486.54,148.21,94.11,77.09,0.42,-1,-1,-1
148,3,733.11,932.54,453.57,593.31,0.55,-1,-1,-1
148,2,226.28,576.21,378.89,1005.83,0.84,-1,-1,-1
149,4,1486.57,148.06,94.06,77.00,0.45,-1,-1,-1
149,3,738.83,932.31,441.30,572.22,0.55,-1,-1,-1
149,2,187.56,596.07,383.23,1015.64,0.85,-1,-1,-1
150,4,1486.78,148.06,93.63,76.80,0.46,-1,-1,-1
150,3,730.95,932.68,456.72,590.93,0.53,-1,-1,-1
150,2,139.52,619.22,391.24,1041.76,0.83,-1,-1,-1
151,4,1486.94,148.12,93.32,76.67,0.47,-1,-1,-1
151,3,727.25,932.81,463.12,597.71,0.52,-1,-1,-1
151,2,79.94,653.64,397.76,1065.67,0.80,-1,-1,-1
152,4,1487.19,148.20,92.83,76.34,0.48,-1,-1,-1
152,3,727.56,932.41,462.10,594.52,0.53,-1,-1,-1
152,2,1.17,684.32,414.92,1109.08,0.69,-1,-1,-1
153,4,1487.15,148.06,92.89,76.50,0.47,-1,-1,-1
153,3,730.57,932.71,455.03,582.08,0.53,-1,-1,-1
153,2,-118.03,719.92,416.37,1089.84,0.21,-1,-1,-1
154,4,1487.18,147.90,92.85,76.56,0.47,-1,-1,-1
154,3,729.02,932.37,455.95,581.37,0.52,-1,-1,-1
155,4,1486.87,148.51,93.47,77.25,0.29,-1,-1,-1
155,3,730.57,931.79,452.94,575.30,0.53,-1,-1,-1
156,4,1486.81,148.74,93.58,77.51,0.29,-1,-1,-1
156,3,730.31,931.58,454.41,575.73,0.54,-1,-1,-1
157,4,1486.60,148.60,94.01,77.83,0.28,-1,-1,-1
157,3,730.14,931.50,454.21,575.02,0.54,-1,-1,-1
158,4,1486.64,148.44,93.92,77.95,0.29,-1,-1,-1
158,3,728.76,930.58,456.78,578.37,0.55,-1,-1,-1
159,4,1486.86,148.54,93.48,77.72,0.28,-1,-1,-1
159,3,720.19,930.68,477.41,607.74,0.53,-1,-1,-1
160,4,1486.98,148.69,93.23,77.62,0.31,-1,-1,-1
160,3,725.68,929.85,467.74,595.94,0.55,-1,-1,-1
161,4,1486.93,148.80,93.34,77.86,0.30,-1,-1,-1
161,3,728.43,930.42,458.28,583.97,0.56,-1,-1,-1
162,4,1487.07,149.17,93.06,77.73,0.33,-1,-1,-1
162,3,732.61,930.20,451.12,573.58,0.57,-1,-1,-1
163,4,1487.24,149.15,92.72,77.51,0.34,-1,-1,-1
163,3,729.26,930.57,453.76,576.45,0.54,-1,-1,-1
164,4,1487.33,149.02,92.55,77.42,0.32,-1,-1,-1
164,3,724.85,931.16,461.09,586.04,0.54,-1,-1,-1
165,4,1487.38,149.08,92.44,77.39,0.27,-1,-1,-1
165,3,724.44,930.49,463.13,588.77,0.54,-1,-1,-1
166,4,1487.33,149.05,92.54,77.55,0.29,-1,-1,-1
166,3,726.36,930.24,459.78,583.56,0.54,-1,-1,-1
167,4,1487.45,149.15,92.30,77.38,0.23,-1,-1,-1
167,3,732.85,930.15,448.79,566.36,0.54,-1,-1,-1
168,4,1487.13,148.90,92.93,78.04,0.28,-1,-1,-1
168,3,734.97,930.12,445.32,558.95,0.52,-1,-1,-1
169,4,1486.93,148.92,93.34,78.29,0.21,-1,-1,-1
169,3,730.68,929.66,450.59,563.95,0.51,-1,-1,-1
170,4,1486.78,148.93,93.63,78.72,0.20,-1,-1,-1
170,3,732.65,929.94,445.40,554.70,0.53,-1,-1,-1
171,4,1487.21,148.87,92.78,78.04,0.33,-1,-1,-1
171,3,735.85,929.60,443.96,549.92,0.54,-1,-1,-1
172,4,1487.85,148.85,91.51,76.89,0.52,-1,-1,-1
172,3,735.41,929.93,443.09,545.99,0.52,-1,-1,-1
173,4,1488.17,148.84,90.86,76.23,0.50,-1,-1,-1
173,3,734.35,930.05,444.57,545.53,0.53,-1,-1,-1
173,5,1639.76,214.52,124.64,301.45,0.63,-1,-1,-1
174,4,1487.71,148.56,91.78,77.05,0.52,-1,-1,-1
174,3,695.07,931.00,536.35,671.12,0.35,-1,-1,-1
174,5,1634.14,214.62,123.82,300.10,0.73,-1,-1,-1
175,4,1487.67,148.34,91.87,77.14,0.56,-1,-1,-1
175,3,684.95,931.33,559.60,712.93,0.36,-1,-1,-1
175,5,1629.24,215.18,123.27,299.65,0.72,-1,-1,-1
176,4,1487.20,148.04,92.81,78.06,0.59,-1,-1,-1
176,3,682.41,931.47,565.06,731.96,0.36,-1,-1,-1
176,5,1619.80,214.59,123.05,300.06,0.43,-1,-1,-1
177,4,1487.91,148.59,91.38,76.75,0.58,-1,-1,-1
177,3,689.52,931.53,546.61,716.75,0.42,-1,-1,-1
177,5,1610.19,215.73,122.74,299.11,0.21,-1,-1,-1
178,4,1487.57,148.36,92.07,77.14,0.45,-1,-1,-1
178,3,691.15,931.54,541.60,717.80,0.41,-1,-1,-1
178,5,1595.45,218.15,123.19,297.49,0.85,-1,-1,-1
179,4,1487.42,148.78,92.36,77.45,0.45,-1,-1,-1
179,3,696.92,932.42,528.48,706.46,0.40,-1,-1,-1
179,5,1582.93,219.69,125.50,299.29,0.61,-1,-1,-1
180,4,1487.03,148.60,93.14,78.02,0.39,-1,-1,-1
180,3,701.94,932.76,516.05,693.65,0.44,-1,-1,-1
180,5,1573.20,222.29,128.28,304.11,0.50,-1,-1,-1
181,4,1486.63,148.53,93.95,78.67,0.34,-1,-1,-1
181,3,703.20,931.99,512.59,693.72,0.42,-1,-1,-1
181,5,1567.04,222.29,129.75,307.25,0.72,-1,-1,-1
182,4,1486.90,148.67,93.41,78.09,0.33,-1,-1,-1
182,3,705.39,930.81,506.06,689.07,0.42,-1,-1,-1
183,4,1487.34,149.34,92.51,77.36,0.42,-1,-1,-1
183,3,710.62,930.80,492.13,671.48,0.44,-1,-1,-1
184,4,1487.52,149.37,92.16,77.08,0.47,-1,-1,-1
184,3,711.00,931.25,492.74,674.85,0.42,-1,-1,-1
184,5,1554.86,223.83,131.18,313.63,0.51,-1,-1,-1
185,4,1487.71,149.26,91.79,76.75,0.55,-1,-1,-1
185,3,707.87,930.53,497.74,684.91,0.40,-1,-1,-1
185,5,1549.27,228.77,133.81,323.22,0.33,-1,-1,-1
186,4,1487.77,149.33,91.66,76.63,0.60,-1,-1,-1
186,3,702.28,931.14,508.44,703.66,0.38,-1,-1,-1
186,5,1546.12,233.91,133.62,325.07,0.28,-1,-1,-1
187,4,1487.90,149.47,91.40,76.37,0.61,-1,-1,-1
187,3,704.23,931.38,503.50,699.22,0.39,-1,-1,-1
187,5,1543.42,240.57,135.28,330.71,0.75,-1,-1,-1
188,4,1487.94,149.52,91.33,76.27,0.61,-1,-1,-1
188,3,706.04,930.58,498.60,694.58,0.37,-1,-1,-1
188,5,1542.35,242.37,136.39,334.55,0.30,-1,-1,-1
189,4,1487.70,149.42,91.79,76.68,0.64,-1,-1,-1
189,3,711.03,930.28,488.16,680.18,0.41,-1,-1,-1
